quote_date,item_id,item_desc,validity,shop_code,price,indicator_box,orig_indicator_box,price_relative,log_price_relative,stratum_weight,stratum_type,start_date,end_date,region,shop_type,shop_weight,base_price,base_validity,stratum_cell,year,month
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,5,,,1.111,0.105,10.63,1,2022-02-01,999999,North West England,Multiple,3,4.5,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,3,,,1,0,10.63,1,2022-02-01,999999,North West England,Multiple,1,3,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5,,,1,0,10.63,1,2022-02-01,999999,North West England,Multiple,1,5,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,3.25,,,1,0,10.63,1,2022-02-01,999999,North West England,Multiple,1,3.25,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.75,,,1.078,0.076,10.63,1,2022-02-01,999999,North West England,Multiple,1,2.55,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.4,,,1,0,10.63,1,2022-02-01,999999,North West England,Multiple,1,3.4,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,5,,,1,0,10.63,1,2022-02-01,999999,North West England,Multiple,1,5,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,3.75,C,C,1.25,0.223,10.63,1,2022-02-01,999999,North West England,Multiple,1,3,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,5,,,1.111,0.105,10.63,1,2022-02-01,999999,North West England,Multiple,1,4.5,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,6.2,,,1,0,10.63,1,2022-02-01,999999,North West England,Multiple,1,6.2,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,8.35,,,1.044,0.043,10.63,1,2022-02-01,999999,North West England,Multiple,1,8,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,4,42,1.99,,,0.833,-0.183,10.63,1,2022-02-01,999999,North West England,Multiple,1,2.39,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,1,38,0,T,T,0,0,10.63,1,2022-02-01,999999,North West England,Multiple,1,3,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,4,64,4.5,R,R,1.5,0.405,10.63,1,2022-02-01,999999,North West England,Multiple,1,3,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,71,2.49,,,1.042,0.041,10.63,1,2022-02-01,999999,North West England,Multiple,1,2.39,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,4,38,4.5,R,R,1.5,0.405,10.63,1,2022-02-01,999999,North West England,Multiple,1,3,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,3,3.4,,,1,0,10.63,1,2022-02-01,999999,North West England,Multiple,1,3.4,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,3,3.6,,,1,0,10.63,1,2022-02-01,999999,North West England,Multiple,1,3.6,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,33,1.99,,,1.053,0.052,10.63,1,2022-02-01,999999,North West England,Multiple,1,1.89,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,2,3.4,,,1,0,10.63,1,2022-02-01,999999,North West England,Multiple,1,3.4,3,9,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,4,801,6.95,,,1.39,0.329,4.31,1,2022-02-01,999999,North East England,Multiple,1,5,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,2.95,,,1,0,4.31,1,2022-02-01,999999,North East England,Multiple,1,2.95,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,3.29,,,1,0,4.31,1,2022-02-01,999999,North East England,Multiple,1,3.29,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,6.2,,,1,0,4.31,1,2022-02-01,999999,North East England,Multiple,1,6.2,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,3,,,1,0,4.31,1,2022-02-01,999999,North East England,Multiple,1,3,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,3.6,,,1,0,4.31,1,2022-02-01,999999,North East England,Multiple,1,3.6,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5,,,1,0,4.31,1,2022-02-01,999999,North East England,Multiple,1,5,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,3.25,,,1,0,4.31,1,2022-02-01,999999,North East England,Multiple,1,3.25,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.75,,,1.078,0.076,4.31,1,2022-02-01,999999,North East England,Multiple,1,2.55,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.4,,,1,0,4.31,1,2022-02-01,999999,North East England,Multiple,1,3.4,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,5,,,1,0,4.31,1,2022-02-01,999999,North East England,Multiple,1,5,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,3.75,C,C,1.25,0.223,4.31,1,2022-02-01,999999,North East England,Multiple,1,3,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,5,,,1.111,0.105,4.31,1,2022-02-01,999999,North East England,Multiple,1,4.5,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,6.2,,,1,0,4.31,1,2022-02-01,999999,North East England,Multiple,1,6.2,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,8.35,,,1.044,0.043,4.31,1,2022-02-01,999999,North East England,Multiple,1,8,3,10,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,6.95,,,1,0,4.42,1,2022-02-01,999999,Wales,Multiple,1,6.95,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,4.7,,,1.253,0.226,4.42,1,2022-02-01,999999,Wales,Multiple,1,3.75,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,3.5,,,1,0,4.42,1,2022-02-01,999999,Wales,Multiple,1,3.5,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,1,807,0,T,T,0,0,4.42,1,2022-02-01,999999,Wales,Multiple,1,2.4,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,7.85,,,1,0,4.42,1,2022-02-01,999999,Wales,Multiple,1,7.85,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,3,,,1,0,4.42,1,2022-02-01,999999,Wales,Multiple,1,3,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5,,,1,0,4.42,1,2022-02-01,999999,Wales,Multiple,1,5,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,3.25,,,1,0,4.42,1,2022-02-01,999999,Wales,Multiple,1,3.25,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.75,,,1.078,0.076,4.42,1,2022-02-01,999999,Wales,Multiple,1,2.55,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.4,,,1,0,4.42,1,2022-02-01,999999,Wales,Multiple,1,3.4,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,5,,,1,0,4.42,1,2022-02-01,999999,Wales,Multiple,1,5,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,3.75,C,C,1.25,0.223,4.42,1,2022-02-01,999999,Wales,Multiple,1,3,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,5,,,1.111,0.105,4.42,1,2022-02-01,999999,Wales,Multiple,1,4.5,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,6.2,,,1,0,4.42,1,2022-02-01,999999,Wales,Multiple,1,6.2,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,8.35,,,1.044,0.043,4.42,1,2022-02-01,999999,Wales,Multiple,1,8,3,11,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,2.9,,,1,0,8.93,1,2022-02-01,999999,Scotland,Multiple,1,2.9,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,3.29,,,1,0,8.93,1,2022-02-01,999999,Scotland,Multiple,2,3.29,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,3.4,,,1,0,8.93,1,2022-02-01,999999,Scotland,Multiple,2,3.4,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,5,Q,Q,1.111,0.105,8.93,1,2022-02-01,999999,Scotland,Multiple,2,4.5,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,2.5,,,1.042,0.041,8.93,1,2022-02-01,999999,Scotland,Multiple,1,2.4,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5,,,1,0,8.93,1,2022-02-01,999999,Scotland,Multiple,1,5,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,3.25,,,1,0,8.93,1,2022-02-01,999999,Scotland,Multiple,1,3.25,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.75,,,1.078,0.076,8.93,1,2022-02-01,999999,Scotland,Multiple,1,2.55,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.4,,,1,0,8.93,1,2022-02-01,999999,Scotland,Multiple,1,3.4,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,5,,,1,0,8.93,1,2022-02-01,999999,Scotland,Multiple,1,5,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,3.75,C,C,1.25,0.223,8.93,1,2022-02-01,999999,Scotland,Multiple,1,3,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,5,,,1.111,0.105,8.93,1,2022-02-01,999999,Scotland,Multiple,1,4.5,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,6.2,,,1,0,8.93,1,2022-02-01,999999,Scotland,Multiple,1,6.2,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,8.35,,,1.044,0.043,8.93,1,2022-02-01,999999,Scotland,Multiple,1,8,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,80,2.9,,,1,0,8.93,1,2022-02-01,999999,Scotland,Multiple,1,2.9,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,42,1.99,,,1.053,0.052,8.93,1,2022-02-01,999999,Scotland,Multiple,1,1.89,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,25,3.75,,,1,0,8.93,1,2022-02-01,999999,Scotland,Multiple,1,3.75,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,35,2.59,,,1.084,0.08,8.93,1,2022-02-01,999999,Scotland,Multiple,1,2.39,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,31,2.59,Q,Q,1.084,0.08,8.93,1,2022-02-01,999999,Scotland,Multiple,1,2.39,3,12,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,2.75,,,1,0,2.5,1,2022-02-01,999999,Northern Ireland,Multiple,1,2.75,3,13,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,2.5,,,1.042,0.041,2.5,1,2022-02-01,999999,Northern Ireland,Multiple,1,2.4,3,13,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,3.4,,,1,0,2.5,1,2022-02-01,999999,Northern Ireland,Multiple,1,3.4,3,13,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,2.5,,,1.042,0.041,2.5,1,2022-02-01,999999,Northern Ireland,Multiple,1,2.4,3,13,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,3.25,,,1,0,2.5,1,2022-02-01,999999,Northern Ireland,Multiple,1,3.25,3,13,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.75,,,1.078,0.076,2.5,1,2022-02-01,999999,Northern Ireland,Multiple,1,2.55,3,13,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.4,,,1,0,2.5,1,2022-02-01,999999,Northern Ireland,Multiple,1,3.4,3,13,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,3.75,C,C,1.25,0.223,2.5,1,2022-02-01,999999,Northern Ireland,Multiple,1,3,3,13,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,5,,,1.111,0.105,2.5,1,2022-02-01,999999,Northern Ireland,Multiple,1,4.5,3,13,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,6.2,,,1,0,2.5,1,2022-02-01,999999,Northern Ireland,Multiple,1,6.2,3,13,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,53,4.1,,,1,0,2.5,1,2022-02-01,999999,Northern Ireland,Multiple,1,4.1,3,13,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,3.75,,,1.25,0.223,13.15,1,2022-02-01,999999,London,Multiple,1,3,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,2.9,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,1,2.9,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,3.79,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,1,3.79,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,7.95,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,6,7.95,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,3,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,5,3,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,3.8,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,1,3.8,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,2,5,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,3.25,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,1,3.25,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.75,,,1.078,0.076,13.15,1,2022-02-01,999999,London,Multiple,1,2.55,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.4,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,1,3.4,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,5,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,1,5,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,3.75,,,1.25,0.223,13.15,1,2022-02-01,999999,London,Multiple,1,3,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,5,,,1.111,0.105,13.15,1,2022-02-01,999999,London,Multiple,1,4.5,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,4.5,S,S,0.726,-0.32,13.15,1,2022-02-01,999999,London,Multiple,1,6.2,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,8.35,,,1.044,0.043,13.15,1,2022-02-01,999999,London,Multiple,1,8,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,3.75,,,1.25,0.223,13.57,1,2022-02-01,999999,South East England,Multiple,2,3,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,4,802,4.5,R,R,1.5,0.405,13.57,1,2022-02-01,999999,South East England,Multiple,1,3,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,3.5,,,1,0,13.57,1,2022-02-01,999999,South East England,Multiple,2,3.5,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,3.4,,,1,0,13.57,1,2022-02-01,999999,South East England,Multiple,3,3.4,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,3.5,,,1.4,0.336,13.57,1,2022-02-01,999999,South East England,Multiple,5,2.5,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,4,,,1,0,13.57,1,2022-02-01,999999,South East England,Multiple,1,4,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5,,,1,0,13.57,1,2022-02-01,999999,South East England,Multiple,2,5,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,3.25,,,1,0,13.57,1,2022-02-01,999999,South East England,Multiple,1,3.25,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.75,,,1.078,0.076,13.57,1,2022-02-01,999999,South East England,Multiple,1,2.55,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.4,,,1,0,13.57,1,2022-02-01,999999,South East England,Multiple,1,3.4,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,5,,,1,0,13.57,1,2022-02-01,999999,South East England,Multiple,1,5,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,3.75,,,1.25,0.223,13.57,1,2022-02-01,999999,South East England,Multiple,1,3,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,5,,,1.111,0.105,13.57,1,2022-02-01,999999,South East England,Multiple,1,4.5,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,4.5,S,S,0.726,-0.32,13.57,1,2022-02-01,999999,South East England,Multiple,1,6.2,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,8.35,,,1.044,0.043,13.57,1,2022-02-01,999999,South East England,Multiple,1,8,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,67,3.45,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,1,3.45,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,8,3.5,S,S,0.933,-0.069,13.57,1,2022-02-01,999999,South East England,Multiple,1,3.75,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,30,2.59,,,1.084,0.08,13.57,1,2022-02-01,999999,South East England,Multiple,1,2.39,3,3,2022,February
March 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,35,4,Q,Q,1.377,0.32,13.15,1,2022-03-01,999999,London,Multiple,1,2.905,4,2,2022,March
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,62,2.59,,,1.084,0.08,13.15,1,2022-02-01,999999,London,Multiple,1,2.39,3,2,2022,February
March 2022,211408,OLIVE OIL - 500ML - 1 LITRE,1,6,0,T,T,0,0,13.57,1,2022-03-01,999999,South East England,Multiple,1,3.435,4,3,2022,March
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,72,2.59,,,1.084,0.08,13.57,1,2022-02-01,999999,South East England,Multiple,1,2.39,3,3,2022,February
March 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,32,3.75,,,1.092,0.088,13.57,1,2022-03-01,999999,South East England,Multiple,1,3.435,4,3,2022,March
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,1,3.75,,,1,0,13.57,1,2022-02-01,999999,South East England,Multiple,1,3.75,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,32,4.15,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,1,4.15,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,49,2.99,,,1,0,13.57,1,2022-02-01,999999,South East England,Multiple,1,2.99,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,21,2.5,,,1.042,0.041,13.15,1,2022-02-01,999999,London,Multiple,1,2.4,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,40,3,,,1,0,13.57,1,2022-02-01,999999,South East England,Multiple,1,3,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,55,2.9,,,1,0,13.57,1,2022-02-01,999999,South East England,Multiple,1,2.9,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,45,2.59,,,1.084,0.08,13.57,1,2022-02-01,999999,South East England,Multiple,1,2.39,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,65,3.75,,,1.364,0.31,13.57,1,2022-02-01,999999,South East England,Multiple,1,2.75,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,82,2.59,,,1.084,0.08,13.15,1,2022-02-01,999999,London,Multiple,1,2.39,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,42,5.69,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,1,5.69,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,36,3.75,,,1.364,0.31,13.15,1,2022-02-01,999999,London,Multiple,1,2.75,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,85,3.45,,,1,0,13.15,1,2022-02-01,999999,London,Multiple,1,3.45,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,39,2.5,,,1.042,0.041,13.57,1,2022-02-01,999999,South East England,Multiple,1,2.4,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,1,38,0,T,T,0,0,13.15,1,2022-02-01,999999,London,Multiple,1,3.75,3,2,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,47,4,,,1.333,0.288,13.57,1,2022-02-01,999999,South East England,Multiple,1,3,3,3,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,3,,,1.091,0.087,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,2.75,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,4,802,3,S,S,0.472,-0.75,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,6.35,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,7.75,,,1,0,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,7.75,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,807,2.75,,,1.146,0.136,9.2,1,2022-02-01,999999,East Anglia,Multiple,2,2.4,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,5,,,1.111,0.105,9.2,1,2022-02-01,999999,East Anglia,Multiple,3,4.5,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,4,,,1,0,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,4,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5,,,1,0,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,5,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,951,3.25,,,1,0,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,3.25,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,952,2.75,,,1.078,0.076,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,2.55,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,953,3.4,,,1,0,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,3.4,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,954,5,,,1,0,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,5,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,961,3.75,,,1.25,0.223,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,3,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,962,5,,,1.111,0.105,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,4.5,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,963,4.5,S,S,0.726,-0.32,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,6.2,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,964,8.35,,,1.044,0.043,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,8,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,4,26,4,N,N,1.333,0.288,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,3,0,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,56,2.59,,,1.084,0.08,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,2.39,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,4,28,2.5,N,N,0.833,-0.182,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,3,0,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,1,2.9,,,1.16,0.148,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,2.5,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,1,14,0,T,T,0,0,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,3,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,30,1.99,,,1,0,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,1.99,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,5,2.99,,,1,0,9.2,1,2022-02-01,999999,East Anglia,Multiple,1,2.99,3,5,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,801,3.48,,,1,0,8.09,1,2022-02-01,999999,South West England,Multiple,1,3.48,3,4,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,802,2.9,,,1,0,8.09,1,2022-02-01,999999,South West England,Multiple,1,2.9,3,4,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,803,3.85,,,1.288,0.253,8.09,1,2022-02-01,999999,South West England,Multiple,1,2.99,3,4,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,4,807,8.35,R,R,1,0,8.09,1,2022-02-01,999999,South West England,Multiple,2,8.35,3,4,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,808,5,,,1.111,0.105,8.09,1,2022-02-01,999999,South West England,Multiple,3,4.5,3,4,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,814,3,,,1,0,8.09,1,2022-02-01,999999,South West England,Multiple,1,3,3,4,2022,February
February 2022,211408,OLIVE OIL - 500ML - 1 LITRE,3,941,5,,,1,0,8.09,1,2022-02-01,999999,South West England,Multiple,1,5,3,4,2022,February
